job_id,subtime,start_time,finish_time,waiting_time
8703,1700370,1700396.0,1700415.0,26.0
8704,1700391,1700396.0,1700419.0,5.0
8705,1700425,1700425.0,1700486.0,0.0
8702,1700320,1700396.0,1700512.0,76.0
8706,1700453,1700453.0,1700540.0,0.0
8709,1700589,1700589.0,1700611.0,0.0
8713,1700657,1700657.0,1700672.0,0.0
8642,1696713,1700686.0,1700714.0,3973.0
8655,1697190,1700686.0,1700715.0,3496.0
8663,1698021,1699060.0,1700767.0,1039.0
8664,1698032,1700732.0,1700808.0,2700.0
8712,1700618,1700715.0,1700827.0,97.0
8710,1700598,1700611.0,1700905.0,13.0
8672,1698667,1701367.0,1701404.0,2700.0
8673,1698729,1701429.0,1701478.0,2700.0
8666,1698188,1700767.0,1701585.0,2579.0
8681,1699023,1701585.0,1701705.0,2562.0
8731,1701756,1701756.0,1701817.0,0.0
8688,1699555,1701705.0,1701835.0,2150.0
8732,1701815,1701815.0,1701864.0,0.0
8734,1701918,1701918.0,1701991.0,0.0
8589,1691694,1696370.0,1702054.0,4676.0
8736,1702059,1702059.0,1702079.0,0.0
8701,1700298,1702054.0,1702149.0,1756.0
8566,1689381,1689833.0,1702376.0,452.0
8742,1702330,1702376.0,1702397.0,46.0
8741,1702271,1702376.0,1702398.0,105.0
8708,1700527,1702149.0,1702513.0,1622.0
8714,1700745,1702513.0,1702674.0,1768.0
8747,1702664,1702674.0,1702713.0,10.0
8744,1702413,1702413.0,1702791.0,0.0
8699,1700213,1702913.0,1702977.0,2700.0
8717,1701104,1702674.0,1702992.0,1570.0
8724,1701505,1702992.0,1703066.0,1487.0
8719,1701222,1702992.0,1703094.0,1770.0
8751,1703024,1703094.0,1703398.0,70.0
8754,1703172,1703398.0,1703425.0,226.0
8760,1703449,1703449.0,1703468.0,0.0
8763,1703501,1703501.0,1703550.0,0.0
8764,1703553,1703553.0,1703565.0,0.0
8757,1703264,1703398.0,1703595.0,134.0
8737,1702064,1703605.0,1703623.0,1541.0
8765,1703558,1703605.0,1703651.0,47.0
8767,1703579,1703579.0,1703660.0,0.0
8727,1701586,1703605.0,1703673.0,2019.0
8769,1703680,1703680.0,1703698.0,0.0
8715,1700956,1703656.0,1703700.0,2700.0
8770,1703716,1703716.0,1703751.0,0.0
8771,1703736,1703736.0,1703754.0,0.0
8773,1703789,1703789.0,1703807.0,0.0
8720,1701311,1704011.0,1704057.0,2700.0
8777,1704030,1704057.0,1704095.0,27.0
8775,1703908,1703908.0,1704109.0,0.0
8718,1701167,1703867.0,1704124.0,2700.0
8721,1701393,1704093.0,1704160.0,2700.0
8778,1704144,1704144.0,1704199.0,0.0
8781,1704264,1704264.0,1704290.0,0.0
8783,1704355,1704355.0,1704381.0,0.0
8680,1699007,1703605.0,1704431.0,4598.0
8733,1701835,1704535.0,1704592.0,2700.0
8735,1701961,1703605.0,1704736.0,1644.0
8739,1702225,1704925.0,1704946.0,2700.0
8794,1705001,1705001.0,1705033.0,0.0
8795,1705067,1705067.0,1705076.0,0.0
8696,1700059,1701835.0,1705803.0,1776.0
8729,1701695,1707313.0,1707474.0,5618.0
8790,1704857,1707557.0,1707580.0,2700.0
8738,1702094,1707474.0,1707601.0,5380.0
8791,1704886,1707586.0,1707620.0,2700.0
8743,1702347,1707601.0,1708046.0,5254.0
8750,1702970,1708046.0,1708404.0,5076.0
8798,1705238,1708451.0,1708638.0,3213.0
8725,1701516,1708503.0,1708674.0,6987.0
8768,1703630,1708503.0,1708706.0,4873.0
8762,1703478,1708674.0,1708801.0,5196.0
8785,1704614,1708423.0,1708803.0,3809.0
8802,1705591,1708473.0,1708874.0,2882.0
8814,1706556,1708638.0,1708963.0,2082.0
8774,1703841,1708706.0,1708975.0,4865.0
8776,1703965,1708801.0,1709038.0,4836.0
8782,1704271,1708975.0,1709167.0,4704.0
8815,1706592,1709292.0,1709326.0,2700.0
8835,1709292,1709292.0,1709366.0,0.0
8788,1704725,1709167.0,1709378.0,4442.0
8797,1705236,1709378.0,1709395.0,4142.0
8816,1706703,1709403.0,1709419.0,2700.0
8784,1704552,1709038.0,1709480.0,4486.0
8779,1704173,1708801.0,1709693.0,4628.0
8796,1705169,1709480.0,1709736.0,4311.0
8799,1705385,1709693.0,1709916.0,4308.0
8803,1705801,1709736.0,1709920.0,3935.0
8823,1707517,1708874.0,1709925.0,1357.0
8819,1707094,1709794.0,1710033.0,2700.0
8805,1706005,1709916.0,1710086.0,3911.0
8806,1706203,1709920.0,1710121.0,3717.0
8801,1705525,1709736.0,1710203.0,4211.0
8811,1706446,1710086.0,1710483.0,3640.0
8818,1707034,1710203.0,1710501.0,3169.0
8812,1706493,1710121.0,1710508.0,3628.0
8820,1707152,1710501.0,1710771.0,3349.0
8822,1707459,1710508.0,1711617.0,3049.0
8832,1708626,1711617.0,1712152.0,2991.0
8834,1709215,1712152.0,1712553.0,2937.0
8846,1711544,1712553.0,1712560.0,1009.0
8848,1711651,1712553.0,1712583.0,902.0
8854,1711895,1712583.0,1712591.0,688.0
8849,1711688,1712560.0,1712593.0,872.0
8858,1711952,1712591.0,1712596.0,639.0
8863,1712221,1712591.0,1712598.0,370.0
8860,1712018,1712593.0,1712614.0,575.0
8865,1712404,1712614.0,1712621.0,210.0
8844,1711434,1712553.0,1712629.0,1119.0
8850,1711726,1712629.0,1712662.0,903.0
8864,1712240,1712598.0,1712720.0,358.0
8862,1712145,1712662.0,1712721.0,517.0
8830,1708103,1710771.0,1712784.0,2668.0
8851,1711736,1712721.0,1712817.0,985.0
8826,1707836,1710771.0,1713053.0,2935.0
8843,1711413,1714493.0,1714497.0,3080.0
8852,1711788,1714493.0,1714497.0,2705.0
8853,1711846,1714546.0,1714550.0,2700.0
8857,1711939,1714639.0,1714649.0,2700.0
8842,1711386,1714663.0,1714668.0,3277.0
8855,1711914,1714725.0,1714730.0,2811.0
8845,1711450,1714675.0,1714736.0,3225.0
8861,1712043,1714743.0,1714751.0,2700.0
8856,1711928,1714886.0,1714892.0,2958.0
8841,1711356,1714886.0,1714895.0,3530.0
8866,1712438,1715138.0,1715143.0,2700.0
8868,1713612,1717617.0,1717861.0,4005.0
8847,1711556,1720561.0,1720652.0,9005.0
8859,1711964,1720652.0,1720688.0,8688.0
8870,1713861,1720688.0,1721017.0,6827.0
8872,1714195,1721017.0,1721234.0,6822.0
8874,1714421,1721234.0,1721516.0,6813.0
8879,1714707,1721516.0,1721724.0,6809.0
8880,1714923,1721724.0,1721948.0,6801.0
8881,1715153,1721948.0,1722163.0,6795.0
8932,1721050,1721050.0,1722374.0,0.0
8883,1715372,1722163.0,1722391.0,6791.0
8884,1715605,1722391.0,1722617.0,6786.0
8886,1715835,1722617.0,1722849.0,6782.0
8889,1716072,1722849.0,1723091.0,6777.0
8893,1716318,1723091.0,1723297.0,6773.0
8894,1716528,1723297.0,1723535.0,6769.0
8896,1716771,1723535.0,1723746.0,6764.0
8897,1716987,1723746.0,1723972.0,6759.0
8899,1717217,1723972.0,1724176.0,6755.0
8900,1717431,1724176.0,1724420.0,6745.0
8904,1717685,1724420.0,1724647.0,6735.0
8907,1717916,1724647.0,1724853.0,6731.0
8908,1718128,1724853.0,1725080.0,6725.0
8910,1718359,1725080.0,1725289.0,6721.0
8911,1718575,1725289.0,1725524.0,6714.0
8913,1718814,1725524.0,1725736.0,6710.0
8914,1719030,1725736.0,1725985.0,6706.0
8919,1719283,1725985.0,1726212.0,6702.0
8921,1719514,1726212.0,1726435.0,6698.0
8922,1719743,1726435.0,1726658.0,6692.0
8924,1719970,1726658.0,1726878.0,6688.0
8925,1720197,1726878.0,1727103.0,6681.0
8947,1724095,1727103.0,1727266.0,3008.0
8867,1713610,1720688.0,1731615.0,7078.0
8949,1724542,1734315.0,1745243.0,9773.0
8950,1735484,1745243.0,1745493.0,9759.0
8953,1735741,1745493.0,1745688.0,9752.0
8954,1735940,1745688.0,1745907.0,9748.0
8956,1736166,1745907.0,1746095.0,9741.0
8957,1736358,1746095.0,1746329.0,9737.0
8961,1736597,1746329.0,1746543.0,9732.0
8964,1736816,1746543.0,1746742.0,9727.0
8965,1737019,1746742.0,1746968.0,9723.0
8967,1737249,1746968.0,1747163.0,9719.0
8968,1737449,1747163.0,1747392.0,9714.0
8970,1737683,1747392.0,1747587.0,9709.0
8971,1737882,1747587.0,1747819.0,9705.0
8975,1738120,1747819.0,1748049.0,9699.0
8978,1738354,1748049.0,1748250.0,9695.0
8979,1738563,1748250.0,1748478.0,9687.0
8981,1738796,1748478.0,1748682.0,9682.0
8951,1735486,1745243.0,1748972.0,9757.0
9066,1748398,1748682.0,1750014.0,284.0
9064,1748348,1748982.0,1752706.0,634.0
9044,1745740,1755406.0,1755509.0,9666.0
9131,1755512,1755512.0,1755522.0,0.0
9139,1756755,1760309.0,1760319.0,3554.0
9059,1747447,1755509.0,1764815.0,8062.0
9141,1757142,1764815.0,1764850.0,7673.0
9143,1757251,1764815.0,1764871.0,7564.0
9149,1757661,1764815.0,1764871.0,7154.0
9147,1757594,1764815.0,1764873.0,7221.0
9144,1757425,1764850.0,1764877.0,7425.0
9152,1757732,1764815.0,1764881.0,7083.0
9174,1760701,1764873.0,1764889.0,4172.0
9154,1757809,1764815.0,1764893.0,7006.0
9205,1762505,1764889.0,1764912.0,2384.0
9207,1762957,1764893.0,1764913.0,1936.0
9211,1763236,1764893.0,1764914.0,1657.0
9222,1763827,1764893.0,1764914.0,1066.0
9159,1758634,1764815.0,1764915.0,6181.0
9221,1763688,1764893.0,1764918.0,1205.0
9183,1761958,1764881.0,1764921.0,2923.0
9216,1763452,1764893.0,1764928.0,1441.0
9182,1761943,1764881.0,1764935.0,2938.0
9195,1762174,1764893.0,1764941.0,2719.0
9214,1763360,1764893.0,1764941.0,1533.0
9212,1763293,1764893.0,1764946.0,1600.0
9194,1762167,1764893.0,1764947.0,2726.0
9192,1762153,1764881.0,1764948.0,2728.0
9193,1762160,1764893.0,1764954.0,2733.0
9200,1762262,1764893.0,1764963.0,2631.0
9162,1758858,1764871.0,1764966.0,6013.0
9215,1763425,1764914.0,1764968.0,1489.0
9160,1758750,1764871.0,1764970.0,6121.0
9191,1762060,1764881.0,1764970.0,2821.0
9145,1757461,1764877.0,1765134.0,7416.0
9156,1757897,1765134.0,1765236.0,7237.0
9158,1758445,1765236.0,1765263.0,6791.0
9163,1758965,1765263.0,1765365.0,6298.0
9236,1765005,1765365.0,1765371.0,360.0
9235,1764966,1765365.0,1765372.0,399.0
9188,1762036,1765263.0,1765375.0,3227.0
9187,1762028,1765263.0,1765383.0,3235.0
9186,1762021,1765263.0,1765389.0,3242.0
9241,1765300,1765365.0,1765392.0,65.0
9242,1765354,1765365.0,1765393.0,11.0
9185,1762014,1765263.0,1765399.0,3249.0
9164,1759076,1765263.0,1765402.0,6187.0
9168,1759229,1765402.0,1765559.0,6173.0
9245,1765454,1765559.0,1765568.0,105.0
9247,1765458,1765568.0,1765575.0,110.0
9248,1765460,1765575.0,1765580.0,115.0
9217,1763494,1765559.0,1765634.0,2065.0
9199,1762250,1765559.0,1765640.0,3309.0
9198,1762236,1765559.0,1765652.0,3323.0
9190,1762053,1765559.0,1765655.0,3506.0
9197,1762229,1765559.0,1765657.0,3330.0
9189,1762043,1765559.0,1765664.0,3516.0
9151,1757723,1764970.0,1765689.0,7247.0
9184,1762007,1765559.0,1765699.0,3552.0
9179,1761224,1765559.0,1765700.0,4335.0
9229,1764182,1765634.0,1765702.0,1452.0
9246,1765456,1765702.0,1765710.0,246.0
9230,1764305,1765655.0,1765734.0,1350.0
9234,1764955,1765664.0,1765803.0,709.0
9255,1765773,1765773.0,1765823.0,0.0
9231,1764438,1765700.0,1765840.0,1262.0
9240,1765227,1765702.0,1765860.0,475.0
9219,1763583,1765840.0,1765926.0,2257.0
9238,1765040,1765926.0,1766017.0,886.0
9206,1762886,1765689.0,1766067.0,2803.0
9258,1766035,1766035.0,1766067.0,0.0
9210,1763220,1765559.0,1766083.0,2339.0
9259,1766156,1766156.0,1766199.0,0.0
9213,1763300,1766067.0,1766247.0,2767.0
9220,1763635,1766247.0,1766681.0,2612.0
9233,1764689,1766681.0,1766708.0,1992.0
9209,1763046,1765559.0,1767271.0,2513.0
9237,1765012,1766708.0,1767278.0,1696.0
9262,1766554,1767271.0,1767278.0,717.0
9244,1765451,1767278.0,1767290.0,1827.0
9272,1767117,1767278.0,1767294.0,161.0
9276,1767272,1767294.0,1767303.0,22.0
9250,1765525,1767290.0,1767321.0,1765.0
9251,1765572,1767321.0,1767392.0,1749.0
9279,1767591,1767591.0,1767613.0,0.0
9280,1767675,1767675.0,1767680.0,0.0
9281,1767705,1767705.0,1767711.0,0.0
9227,1764088,1765559.0,1768090.0,1471.0
9257,1765835,1767392.0,1768108.0,1557.0
9284,1767886,1768090.0,1768125.0,204.0
9286,1767980,1768125.0,1768196.0,145.0
9261,1766386,1768108.0,1768377.0,1722.0
9263,1766700,1768377.0,1768656.0,1677.0
9271,1766975,1768656.0,1769383.0,1681.0
9140,1756851,1763019.0,1769851.0,6168.0
9285,1767911,1769851.0,1770058.0,1940.0
9282,1767870,1769383.0,1770156.0,1513.0
9287,1768159,1770058.0,1770245.0,1899.0
9289,1768356,1770245.0,1770434.0,1889.0
9265,1766726,1770502.0,1770506.0,3776.0
9266,1766735,1770510.0,1770512.0,3775.0
9306,1769597,1770506.0,1770514.0,909.0
9299,1768899,1770506.0,1770522.0,1607.0
9312,1770375,1770512.0,1770526.0,137.0
9303,1769122,1770506.0,1770531.0,1384.0
9313,1770392,1770512.0,1770531.0,120.0
9314,1770420,1770512.0,1770583.0,92.0
9290,1768592,1770434.0,1770641.0,1842.0
9319,1770594,1770594.0,1770668.0,0.0
9297,1768833,1770641.0,1770857.0,1808.0
9301,1769054,1770857.0,1770859.0,1803.0
9264,1766705,1770867.0,1770871.0,4162.0
9321,1770821,1770821.0,1770883.0,0.0
9268,1766794,1770867.0,1770888.0,4073.0
9322,1770871,1770871.0,1770906.0,0.0
9296,1768831,1770156.0,1770920.0,1325.0
9323,1770902,1770902.0,1770953.0,0.0
9324,1770969,1770969.0,1771028.0,0.0
9302,1769068,1770859.0,1771047.0,1791.0
9310,1770188,1770871.0,1771117.0,683.0
9325,1771042,1771117.0,1771121.0,75.0
9311,1770195,1770506.0,1771147.0,311.0
9304,1769277,1771047.0,1771240.0,1770.0
9328,1771184,1771240.0,1771243.0,56.0
9326,1771085,1771240.0,1771318.0,155.0
9291,1768646,1771346.0,1771355.0,2700.0
9293,1768689,1771389.0,1771418.0,2700.0
9307,1769632,1770920.0,1771675.0,1288.0
9329,1771212,1771243.0,1771978.0,31.0
9333,1771950,1771978.0,1772002.0,28.0
9269,1766843,1770999.0,1772012.0,4156.0
9334,1771962,1771978.0,1772032.0,16.0
9337,1772093,1772093.0,1772881.0,0.0
9348,1772885,1772885.0,1772896.0,0.0
9345,1772785,1772881.0,1772901.0,96.0
9347,1772853,1772881.0,1772904.0,28.0
9243,1765450,1765640.0,1773176.0,190.0
9343,1772431,1772881.0,1773197.0,450.0
9351,1773173,1773295.0,1773323.0,122.0
9353,1773295,1773295.0,1773438.0,0.0
9346,1772835,1772881.0,1773569.0,46.0
9354,1773553,1773553.0,1773596.0,0.0
9359,1773715,1773715.0,1773733.0,0.0
9357,1773631,1773715.0,1773768.0,84.0
9330,1771550,1771675.0,1774656.0,125.0
9364,1774275,1774656.0,1774690.0,381.0
9309,1770027,1771240.0,1774970.0,1213.0
9368,1774953,1774953.0,1774979.0,0.0
9356,1773595,1774656.0,1775006.0,1061.0
9349,1772886,1772886.0,1775227.0,0.0
9369,1775213,1775213.0,1775247.0,0.0
9341,1772354,1775441.0,1775451.0,3087.0
9340,1772296,1775441.0,1775461.0,3145.0
9342,1772381,1775441.0,1775467.0,3060.0
9371,1775412,1775412.0,1775546.0,0.0
9374,1775533,1775617.0,1775627.0,84.0
9376,1775617,1775617.0,1775642.0,0.0
9366,1774732,1774732.0,1775973.0,0.0
9382,1775949,1776175.0,1776215.0,226.0
9385,1776493,1776493.0,1776502.0,0.0
9361,1773818,1776930.0,1776972.0,3112.0
9316,1770505,1770514.0,1777521.0,9.0
9363,1774230,1776930.0,1777887.0,2700.0
9270,1766872,1770999.0,1778191.0,4127.0
9378,1775665,1778365.0,1778403.0,2700.0
9394,1777933,1778465.0,1778473.0,532.0
9396,1778465,1778465.0,1778477.0,0.0
9350,1773086,1776118.0,1779521.0,3032.0
9377,1775661,1775665.0,1779814.0,4.0
9372,1775489,1775489.0,1779851.0,0.0
9409,1779574,1779851.0,1779946.0,277.0
9403,1779182,1781882.0,1781888.0,2700.0
9402,1778971,1781882.0,1781890.0,2911.0
9436,1781970,1781970.0,1781998.0,0.0
9435,1781889,1781889.0,1782079.0,0.0
9404,1779265,1782050.0,1782107.0,2785.0
9405,1779350,1782050.0,1782125.0,2700.0
9407,1779437,1782204.0,1782259.0,2767.0
9408,1779504,1782204.0,1782263.0,2700.0
9412,1779762,1782462.0,1782475.0,2700.0
9386,1776709,1779521.0,1782570.0,2812.0
9410,1779680,1782570.0,1782591.0,2890.0
9373,1775505,1779456.0,1782609.0,3951.0
9442,1782520,1782520.0,1782684.0,0.0
9445,1782690,1782690.0,1782709.0,0.0
9427,1780942,1782263.0,1783115.0,1321.0
9447,1782872,1782872.0,1783140.0,0.0
9419,1780366,1783066.0,1783279.0,2700.0
9383,1776175,1779770.0,1783501.0,3595.0
9428,1781003,1783703.0,1783716.0,2700.0
9415,1779952,1782687.0,1783839.0,2735.0
9429,1781118,1783818.0,1783887.0,2700.0
9431,1781749,1784449.0,1784473.0,2700.0
9432,1781830,1784530.0,1784596.0,2700.0
9434,1781856,1784556.0,1784643.0,2700.0
9411,1779749,1782591.0,1785132.0,2842.0
9440,1782445,1785145.0,1785159.0,2700.0
9413,1779918,1784746.0,1785185.0,4828.0
9449,1783052,1787409.0,1787423.0,4357.0
9483,1786394,1787409.0,1787426.0,1015.0
9451,1783167,1787409.0,1787433.0,4242.0
9437,1781979,1787409.0,1787433.0,5430.0
9454,1783364,1787409.0,1787436.0,4045.0
9485,1786464,1787409.0,1787439.0,945.0
9480,1785797,1787409.0,1787445.0,1612.0
9487,1786513,1787426.0,1787449.0,913.0
9499,1787254,1787445.0,1787451.0,191.0
9492,1786854,1787436.0,1787453.0,582.0
9455,1783373,1787409.0,1787456.0,4036.0
9490,1786746,1787433.0,1787460.0,687.0
9486,1786487,1787423.0,1787462.0,936.0
9495,1787036,1787439.0,1787466.0,403.0
9456,1783427,1787409.0,1787470.0,3982.0
9500,1787357,1787449.0,1787471.0,92.0
9457,1783505,1787409.0,1787472.0,3904.0
9502,1787438,1787451.0,1787475.0,13.0
9484,1786446,1787456.0,1787533.0,1010.0
9488,1786575,1787533.0,1787582.0,958.0
9467,1784879,1787579.0,1787634.0,2700.0
9476,1785505,1787409.0,1787672.0,1904.0
9469,1784979,1787679.0,1787700.0,2700.0
9468,1784952,1787652.0,1787709.0,2700.0
9416,1780169,1787409.0,1787734.0,7240.0
9474,1785267,1787409.0,1787882.0,2142.0
9470,1785018,1787885.0,1787935.0,2867.0
9489,1786707,1787935.0,1788007.0,1228.0
9430,1781203,1787409.0,1788070.0,6206.0
9503,1787616,1787616.0,1788089.0,0.0
9473,1785264,1787964.0,1788090.0,2700.0
9459,1783585,1788070.0,1788107.0,4485.0
9506,1788010,1788010.0,1788157.0,0.0
9507,1788155,1788155.0,1788176.0,0.0
9471,1785076,1787472.0,1788183.0,2396.0
9508,1788160,1788160.0,1788184.0,0.0
9509,1788195,1788195.0,1788218.0,0.0
9478,1785675,1788107.0,1788226.0,2432.0
9510,1788200,1788200.0,1788256.0,0.0
9511,1788231,1788231.0,1788262.0,0.0
9491,1786820,1788183.0,1788278.0,1363.0
9512,1788397,1788397.0,1788427.0,0.0
9513,1788414,1788414.0,1788437.0,0.0
9514,1788454,1788454.0,1788460.0,0.0
9461,1784164,1788278.0,1788502.0,4114.0
9439,1782075,1787433.0,1788523.0,5358.0
9497,1787095,1787462.0,1788536.0,367.0
9482,1786304,1787470.0,1788571.0,1166.0
9517,1788534,1788534.0,1788572.0,0.0
9462,1784176,1788502.0,1788633.0,4326.0
9496,1787073,1787582.0,1788678.0,509.0
9424,1780618,1787734.0,1788859.0,7116.0
9448,1783003,1788859.0,1789349.0,5856.0
9433,1781841,1788678.0,1789884.0,6837.0
9464,1784500,1789884.0,1790359.0,5384.0
9458,1783571,1789884.0,1790405.0,6313.0
9452,1783219,1789349.0,1790489.0,6130.0
9519,1788734,1790489.0,1790499.0,1755.0
9522,1788916,1790489.0,1790502.0,1573.0
9520,1788742,1790489.0,1790505.0,1747.0
9523,1789330,1790489.0,1790523.0,1159.0
9518,1788651,1790489.0,1790526.0,1838.0
9524,1789374,1790489.0,1790526.0,1115.0
9531,1789719,1790489.0,1790528.0,770.0
9525,1789420,1790489.0,1790531.0,1069.0
9535,1789728,1790499.0,1790531.0,771.0
9530,1789718,1790489.0,1790533.0,771.0
9534,1789725,1790499.0,1790533.0,774.0
9526,1789471,1790489.0,1790535.0,1018.0
9533,1789723,1790499.0,1790535.0,776.0
9532,1789721,1790499.0,1790537.0,778.0
9537,1789732,1790528.0,1790557.0,796.0
9541,1790484,1790499.0,1790564.0,15.0
9465,1784707,1790359.0,1790577.0,5652.0
9472,1785188,1790405.0,1790791.0,5217.0
9493,1786947,1790791.0,1790948.0,3844.0
9450,1783114,1788859.0,1791259.0,5745.0
9547,1791024,1791259.0,1791377.0,235.0
9545,1791019,1791259.0,1791383.0,240.0
9548,1791153,1791377.0,1791410.0,224.0
9516,1788527,1791259.0,1791443.0,2732.0
9515,1788505,1791259.0,1791464.0,2754.0
9546,1791022,1791443.0,1791564.0,421.0
9521,1788748,1791259.0,1791583.0,2511.0
9527,1789527,1791583.0,1791639.0,2056.0
9554,1791638,1791639.0,1791672.0,1.0
9504,1787631,1791259.0,1791751.0,3628.0
9477,1785660,1790577.0,1791768.0,4917.0
9528,1789591,1791751.0,1791839.0,2160.0
9529,1789716,1791839.0,1791884.0,2123.0
9498,1787118,1791768.0,1791981.0,4650.0
9501,1787407,1791981.0,1792265.0,4574.0
9505,1787782,1792265.0,1793395.0,4483.0
9536,1789730,1793395.0,1793425.0,3665.0
9494,1786965,1790948.0,1793499.0,3983.0
9540,1790477,1793425.0,1793504.0,2948.0
9542,1790550,1793499.0,1793791.0,2949.0
9544,1791016,1793791.0,1793917.0,2775.0
9543,1790558,1793504.0,1793951.0,2946.0
9550,1791324,1793951.0,1793953.0,2627.0
9551,1791349,1793953.0,1793955.0,2604.0
9553,1791449,1793955.0,1794221.0,2506.0
9555,1792086,1794221.0,1794234.0,2135.0
9563,1792122,1794234.0,1794237.0,2112.0
9568,1792295,1794234.0,1794237.0,1939.0
9558,1792095,1794234.0,1794239.0,2139.0
9562,1792120,1794234.0,1794239.0,2114.0
9561,1792118,1794234.0,1794241.0,2116.0
9567,1792293,1794234.0,1794241.0,1941.0
9566,1792291,1794234.0,1794242.0,1943.0
9557,1792091,1794234.0,1794243.0,2143.0
9556,1792089,1794234.0,1794244.0,2145.0
9564,1792161,1794234.0,1794272.0,2073.0
9559,1792106,1794234.0,1794275.0,2128.0
9560,1792116,1794275.0,1794285.0,2159.0
9565,1792284,1794285.0,1794300.0,2001.0
9549,1791172,1793917.0,1794357.0,2745.0
9538,1789810,1791884.0,1794395.0,2074.0
9589,1795681,1795681.0,1795688.0,0.0
9591,1795862,1795862.0,1795867.0,0.0
9593,1795916,1795916.0,1795922.0,0.0
9539,1789823,1793425.0,1795932.0,3602.0
9569,1792402,1795932.0,1795976.0,3530.0
9570,1792453,1795976.0,1796145.0,3523.0
9571,1792624,1796145.0,1796325.0,3521.0
9572,1792807,1796325.0,1796499.0,3518.0
9573,1792983,1796499.0,1796701.0,3516.0
9574,1793187,1796701.0,1796909.0,3514.0
9575,1793397,1796909.0,1797109.0,3512.0
9576,1793599,1797109.0,1797307.0,3510.0
9577,1793799,1797307.0,1797421.0,3508.0
9578,1793915,1797421.0,1797620.0,3506.0
9579,1794116,1797620.0,1797794.0,3504.0
9580,1794292,1797794.0,1797999.0,3502.0
9581,1794500,1797999.0,1798055.0,3499.0
9582,1794558,1798055.0,1798102.0,3497.0
9583,1794608,1798102.0,1798158.0,3494.0
9584,1794666,1798158.0,1798208.0,3492.0
9585,1794719,1798208.0,1798249.0,3489.0
9586,1794762,1798249.0,1798832.0,3487.0
9587,1795348,1798832.0,1799053.0,3484.0
9588,1795572,1799053.0,1799147.0,3481.0
9597,1796226,1799147.0,1799153.0,2921.0
9596,1796128,1799147.0,1799203.0,3019.0
9590,1795703,1799147.0,1799447.0,3444.0
9595,1796070,1799447.0,1799494.0,3377.0
9599,1798150,1799494.0,1801832.0,1344.0
9598,1798149,1799494.0,1802008.0,1345.0
9606,1800764,1804294.0,1804300.0,3530.0
9602,1800376,1804294.0,1804321.0,3918.0
9607,1800907,1804294.0,1804323.0,3387.0
9605,1800620,1804294.0,1804361.0,3674.0
9603,1800494,1804532.0,1804541.0,4038.0
9600,1799900,1804294.0,1804737.0,4394.0
9610,1802299,1804999.0,1805003.0,2700.0
9611,1802322,1805022.0,1805027.0,2700.0
9608,1802194,1804965.0,1805034.0,2771.0
9609,1802265,1807241.0,1807519.0,4976.0
9604,1800507,1804541.0,1809276.0,4034.0
9613,1806423,1809276.0,1809305.0,2853.0
9614,1806478,1809305.0,1809329.0,2827.0
9615,1806507,1809329.0,1809500.0,2822.0
9616,1806680,1809500.0,1809670.0,2820.0
9617,1806852,1809670.0,1809846.0,2818.0
9618,1807030,1809846.0,1810027.0,2816.0
9619,1807213,1810027.0,1810213.0,2814.0
9620,1807401,1810213.0,1810405.0,2812.0
9621,1807595,1810405.0,1810619.0,2810.0
9612,1806286,1809834.0,1813557.0,3548.0
9601,1800017,1804294.0,1815223.0,4277.0
9622,1810952,1820023.0,1828824.0,9071.0
9623,1819757,1828824.0,1838597.0,9067.0
9624,1829535,1838597.0,1838615.0,9062.0
9625,1829557,1838615.0,1838628.0,9058.0
9626,1829574,1838628.0,1838650.0,9054.0
9627,1829600,1838650.0,1838663.0,9050.0
9628,1829617,1838663.0,1842388.0,9046.0
9650,1835617,1842388.0,1842402.0,6771.0
9648,1835407,1842388.0,1842449.0,6981.0
9679,1838726,1842449.0,1842460.0,3723.0
9663,1836259,1842388.0,1842493.0,6129.0
9654,1835790,1842388.0,1842494.0,6598.0
9667,1836378,1842388.0,1842495.0,6010.0
9655,1835916,1842388.0,1842515.0,6472.0
9657,1836085,1842388.0,1842515.0,6303.0
9651,1835649,1842388.0,1842517.0,6739.0
9649,1835472,1842388.0,1842526.0,6916.0
9647,1835252,1842388.0,1842535.0,7136.0
9644,1834850,1842388.0,1843713.0,7538.0
9643,1834828,1842388.0,1846111.0,7560.0
9716,1846590,1846590.0,1846599.0,0.0
9717,1846592,1846592.0,1846599.0,0.0
9718,1846595,1846595.0,1846600.0,0.0
9722,1847103,1847103.0,1847120.0,0.0
9705,1844897,1847597.0,1847609.0,2700.0
9729,1847672,1847672.0,1847684.0,0.0
9721,1846974,1846974.0,1848236.0,0.0
9706,1844914,1847609.0,1849271.0,2695.0
9701,1844255,1851971.0,1852060.0,7716.0
9702,1844349,1852060.0,1852102.0,7711.0
9703,1844434,1852102.0,1852282.0,7668.0
9704,1844616,1852282.0,1852487.0,7666.0
9707,1845051,1852487.0,1852688.0,7436.0
9708,1845274,1852487.0,1852706.0,7213.0
9709,1845495,1852688.0,1852869.0,7193.0
9710,1845678,1852706.0,1852915.0,7028.0
9711,1845889,1852869.0,1853081.0,6980.0
9712,1846103,1852915.0,1853123.0,6812.0
9713,1846313,1853081.0,1853292.0,6768.0
9749,1851083,1853292.0,1853307.0,2209.0
